+----+-------------------+-------+---------------------+--------------+--------+---------------+-------------+---------------------+-------------------+
|    |   discount_factor |   fcf |   workforce_expense |   net_income |   year |   growth_rate |   pv_income |   net_present_value |   price_per_token |
|----+-------------------+-------+---------------------+--------------+--------+---------------+-------------+---------------------+-------------------|
|  0 |             1     |   0   |                   0 |            0 |   2022 |          0    |       0     |              -0.026 |            -0.001 |
|  1 |             0.8   |   0   |                   0 |            0 |   2023 |          0.05 |       0     |              -0.026 |            -0.001 |
|  2 |             0.64  |   0   |                   0 |            0 |   2024 |          0.05 |       0     |              -0.026 |            -0.001 |
|  3 |             0.512 |   0   |                   0 |            0 |   2025 |          0.05 |       0     |              -0.026 |            -0.001 |
|  4 |             0.41  |   0   |                   0 |            0 |   2026 |          0.05 |       0     |              -0.026 |            -0.001 |
|  5 |             0.328 |   0   |                   0 |            0 |   2027 |          0.05 |       0     |              -0.026 |            -0.001 |
|  6 |             0.262 |  -0.1 |                   0 |            0 |      0 |          0    |      -0.026 |              -0.026 |            -0.001 |
+----+-------------------+-------+---------------------+--------------+--------+---------------+-------------+---------------------+-------------------+
fcf: 	0.0 && 0.0 && 0.0 && 0.0 && 0.0 && 0.0 && -0.1
workforce_expense: 	0.0 && 0.0 && 0.0 && 0.0 && 0.0 && 0.0 && 0.0
net_income: 	0.0 && 0.0 && 0.0 && 0.0 && 0.0 && 0.0 && 0.0
pv_income: 	0.0 && 0.0 && 0.0 && 0.0 && 0.0 && 0.0 && -0.03
net_present_value: 	-0.026
price_per_token: 	-0.001
