date,fee
2020-05-24,72.94260265783973
2020-05-25,76.53606550101397
2020-05-26,55.985410459705136
2020-05-27,58.53925983775884
2020-05-28,53.7404630297355
2020-05-29,64.36701425000274
2020-05-30,48.94884771124908
2020-05-31,48.319685328985905
2020-06-01,38.5198601574973
2020-06-24,28.963812303454937
2020-06-25,29.613434374431616
2020-06-26,27.973285414229988
2020-06-27,21.91834889140103
2020-06-28,23.571232586109858
2020-06-29,30.586285985964867
2020-06-30,33.30998365690209
2020-07-01,26.70137204102971
2020-07-25,30.050409563616984
2020-07-26,32.193367902701816
2020-07-27,58.52032999852927
2020-07-28,52.49963511990464
2020-07-29,47.972771199427065
2020-07-30,39.58703312610769
2020-07-31,28.300205424945144
2020-08-01,30.640246644090393
2020-08-06,22.12391207353798
2020-08-07,18.8391116817031
2020-08-08,11.593744379326141
2020-08-09,13.344942507649916
2020-08-10,24.242402354071825
2020-08-11,21.473726819405673
2020-08-12,20.134984315689543
2020-08-24,21.579880206562695
2020-08-25,22.17530778527105
2020-05-19,63.224408619833746
2020-05-20,62.150261798829405
2020-05-18,59.85000436466968
2020-05-22,62.82338984993554
2020-06-08,36.76041411909181
2020-05-23,52.28482227001316
2020-06-02,43.74286345471016
2020-06-06,26.319310986566194
2020-06-05,40.973514377263534
2020-06-07,28.341786002836447
2020-06-09,35.48307954870472
2020-06-10,37.26723652259625
2020-06-03,36.94693178326318
2020-06-14,22.616650803781177
2020-06-04,39.336211775135226
2020-06-11,23.546000245927388
2020-06-15,30.63145188135325
2020-06-16,30.66278665239315
2020-07-02,27.26289183403756
2020-06-17,28.240430020016444
2020-06-23,31.747685202874365
2020-06-13,22.499305868750184
2020-07-03,30.670818264927973
2020-06-18,28.480739574391418
2020-07-05,19.935079348851865
2020-06-19,29.817553516117766
2020-07-04,19.7363459785578
2020-06-22,30.404927662666687
2020-07-08,32.87280591708679
2020-06-21,22.27184802117025
2020-06-20,24.286897085525613
2020-06-12,30.113859764960697
2020-07-07,28.59364240973323
2020-07-09,33.62738803997608
2020-07-10,28.29321455623958
2020-07-11,21.787546765876044
2020-07-20,32.63891572631558
2020-07-17,29.180878671509056
2020-07-12,21.235255932940454
2020-07-19,21.435791203063868
2020-07-06,30.39706595133216
2020-07-21,30.991697636985926
2020-07-18,21.836509937194474
2020-07-16,28.595357857961243
2020-07-14,28.801955540833816
2020-08-02,17.67164692798163
2020-08-04,25.960557891346042
2020-08-13,23.39299045833476
2020-08-05,11.084784252246282
2020-08-03,28.26353581567499
2020-07-24,32.74825032303063
2020-07-23,32.997523686395674
2020-07-15,29.461101969931228
2020-07-22,32.58723645145567
2020-08-14,19.362725386451704
2020-08-20,20.729477723418086
2020-08-16,10.391688060752095
2020-08-18,31.160725646098946
2020-08-17,24.88058462168342
2020-08-19,22.16350181154335
2020-08-21,17.39291455018368
2020-07-13,32.26517804200443
2020-08-15,13.66578895666115
2020-08-22,10.058236693823627
2020-08-23,11.169898270174324
2020-05-21,53.4086299462596
2020-08-26,19.32159630865646
2020-08-27,21.851691102635918
2020-08-28,20.257917879272764
2020-08-29,16.66615887129169
2020-08-30,8.6488155447168
2020-08-31,22.146835289392644
2020-09-01,31.123421654783108
2020-09-02,25.384675553209266
2020-09-03,29.68852069307064
2020-09-09,18.27696619076733
2020-09-10,21.57217053732863
2020-09-11,25.519647789199514
2020-09-12,13.96687736272602
2020-09-13,11.347235601649684
2020-09-14,19.843911698779
2020-09-15,21.250219158961414
2020-09-16,18.856684316961122
2020-09-17,22.740779373868108
2020-09-18,20.002755074035903
2020-09-19,17.184716216064924
2020-09-20,28.834890933759006
2020-09-21,20.550631829612122
2020-09-22,22.979073430147952
2020-09-23,22.42393608323465
2020-09-24,20.571188440262308
2020-09-25,28.75551925581385
2020-09-26,19.576425826333068
2020-09-27,8.4075344088732
2020-09-28,17.341989522336178
2020-09-29,17.424321015490694
2020-09-30,17.596996644339065
2020-10-01,18.479080754132735
2020-10-09,17.969733702568323
2020-10-10,9.6042080072607
2020-10-11,9.336414347654538
2020-10-12,14.96039527910356
2020-10-13,17.509172181598238
2020-10-14,23.197771248836272
2020-10-15,20.555039540145632
2020-10-16,19.466543936253387
2020-10-17,10.576860802878189
2020-10-18,9.234399588848724
2020-10-19,18.212063668244866
2020-10-20,19.720387208159377
2020-10-21,20.39120670035095
2020-10-22,21.091646380554327
2020-10-24,10.68524574836274
2020-10-25,9.14419193002319
2020-10-26,23.623897807735734
2020-10-27,23.77010540062924
2020-10-28,21.917640124382977
2020-10-29,31.758330284693596
2020-10-30,32.42674484801224
