date,fee
2020-05-18,454.6338831494968
2020-05-19,474.37415601185427
2020-05-20,467.49357175909324
2020-05-21,413.1512189967622
2020-05-22,408.4109072046714
2020-05-23,377.7647866961782
2020-05-24,396.30659454282056
2020-05-25,435.63424942342783
2020-05-26,432.4897724306697
2020-05-27,407.8050310080905
2020-05-28,428.2704014714578
2020-05-29,431.07363481815514
2020-05-30,544.1000951483363
2020-05-31,487.9895414676814
2020-06-01,561.7254031286026
2020-06-02,562.9154870395234
2020-06-03,432.67836666165704
2020-06-04,451.4081262806934
2020-06-05,491.4104734494314
2020-06-06,381.74708818206926
2020-06-07,390.4336580077685
2020-06-08,450.93274209914534
2020-06-09,476.0756553085176
2020-06-10,493.5244538806028
2020-06-11,458.08673523850587
2020-06-12,405.33437320441993
2020-06-13,335.5630309880742
2020-06-14,363.54909238572077
2020-06-15,437.9941759186818
2020-06-16,429.78178462135264
2020-06-17,382.8365161412383
2020-06-18,371.4943527228727
2020-06-19,382.70326411401635
2020-06-20,353.9214696704981
2020-06-21,328.70505513570004
2020-06-22,391.1825911569112
2020-06-23,431.095647863525
2020-06-24,360.7114820719607
2020-06-25,403.1145483976295
2020-06-26,387.07467125383397
2020-06-27,327.86728411428936
2020-06-28,316.011516964938
2020-06-29,347.65991866019675
2020-06-30,376.17249804842936
2020-07-01,336.61932274078225
2020-07-02,360.7756585350739
2020-07-03,354.65671367650714
2020-07-04,347.3242084297962
2020-07-05,322.9942714311222
2020-07-06,402.75604551858606
2020-07-07,404.5347669599619
2020-07-08,488.01382628384084
2020-07-09,449.31743760739323
2020-07-10,386.0916891144102
2020-07-11,365.55080192176996
2020-07-12,428.4966812657817
2020-07-13,433.05888315686923
2020-07-14,476.88015266551037
2020-07-15,456.3401858926582
2020-07-16,438.7208289306468
2020-07-17,402.0613217880938
2020-07-18,351.607627217395
2020-07-19,368.92560172454733
2020-07-20,397.294313770244
2020-07-21,449.21513786350016
2020-07-22,488.78086192434495
2020-07-23,483.01192933467587
2020-07-24,503.3423711853296
2020-07-25,638.0152174695398
2020-07-26,553.152294171787
2020-07-27,781.7584691993391
2020-07-28,906.7708691963402
2020-07-29,600.8388638626385
2020-07-30,668.2645079519166
2020-07-31,707.8285908699185
2020-08-01,741.9435833536667
2020-08-02,706.211721693942
2020-08-03,762.9330939129366
2020-08-04,656.806139888931
2020-08-05,653.0586517278497
2020-08-06,644.3898871015501
2020-08-07,626.4593075480662
2020-08-08,573.267841115253
2020-08-09,562.9223416357355
2020-08-10,610.5372105029351
2020-08-11,670.539508892043
2020-08-12,614.4372676044417
2020-08-13,689.9275909853342
2020-08-14,612.3848770758573
2020-08-15,689.3095840760495
2020-08-16,752.6998285009404
2020-08-17,1061.5167675923174
2020-08-18,1080.4163852339675
2020-08-19,854.9741954139466
2020-08-20,672.1470947663805
2020-08-21,656.4277751334157
2020-08-22,587.888073504805
2020-08-23,566.529288635212
2020-08-24,622.4065114612872
2020-08-25,635.2636531166097
2020-08-26,562.2895203024943
2020-08-27,527.7034976988003
2020-08-28,544.1929487852991
2020-08-29,499.12903128688725
2020-08-30,612.3776042391191
2020-08-31,691.6456038425347
2020-09-01,853.5587528657034
2020-09-02,713.390477947612
2020-09-03,645.9046553879277
2020-09-04,648.5109897565609
2020-09-05,479.7511819865594
2020-09-06,459.9143687677956
2020-09-07,517.5587597533716
2020-09-08,482.0970655208528
2020-09-09,492.94325315364597
2020-09-10,504.3475340784423
2020-09-11,484.7504896502941
2020-09-12,533.8015710262914
2020-09-13,450.0210362512334
2020-09-14,470.6778466589842
2020-09-15,515.2823696082395
2020-09-16,530.5730986926282
2020-09-17,489.65838856689925
2020-09-18,532.7967159539496
2020-09-19,474.89570635478157
2020-09-20,430.64366699454996
2020-09-21,485.8292636122518
2020-09-22,451.6858312531475
2020-09-23,400.61475591047196
2020-09-24,468.08753310844196
2020-09-25,457.5071308507638
2020-09-26,466.29758979049774
2020-09-27,408.9855545895689
2020-09-28,458.0663944350875
2020-09-29,485.8843075126741
2020-09-30,449.6248636976886
2020-10-01,487.5791422621799
2020-10-02,456.3321828878504
2020-10-03,395.3829110406027
2020-10-04,427.65879558111465
2020-10-05,448.9668406960542
2020-10-06,465.005613988886
2020-10-07,482.7399096529954
2020-10-08,428.22966309158164
2020-10-09,474.1584251981532
2020-10-10,502.38889471380963
2020-10-11,456.9282902479291
2020-10-12,573.76715776962
2020-10-13,529.3007018778561
2020-10-14,543.9530498016992
2020-10-15,497.10604088920485
2020-10-16,480.8117077423972
2020-10-17,427.69409570610014
2020-10-18,391.35721029765983
2020-10-19,471.9548302928417
2020-10-20,590.0928458940432
2020-10-21,668.2043225814447
2020-10-22,668.687943948158
2020-10-23,625.4711267867856
2020-10-24,589.1620322533606
2020-10-25,568.1616583433704
2020-10-26,572.7793648657419
2020-10-27,709.8991953566045
2020-10-28,652.3810527988958
2020-10-29,631.3106655714456
2020-10-30,664.5965395883142
2020-10-31,628.5043660188841
2020-11-01,526.6509346892738
2020-11-02,664.0270700357819
2020-11-03,685.6689361864452
2020-11-04,689.4527615587439
2020-11-05,873.1915630945616
2020-11-06,897.0622258260584
2020-11-07,677.6169472106936
2020-11-08,582.1231624104405
2020-11-09,750.3447283545913
2020-11-10,697.5635561496391
2020-11-11,688.0534714754815
2020-11-12,711.0053763915827
2020-11-13,927.1641610544259
2020-11-14,691.9493643449489
2020-11-15,619.4262084780684
2020-11-16,1111.3255038020254
2020-11-17,1161.1006763193043
2020-11-18,1085.6291581459989
2020-11-19,1132.5342039304908
2020-11-20,1147.5933454079957
2020-11-21,1224.9408259741776
2020-11-22,1035.2098638415487
2020-11-23,1294.623009424947
2020-11-24,1404.4647512658742
2020-11-25,1170.302181714065
2020-11-26,1022.7082727417701
2020-11-27,829.3756399526335
2020-11-28,758.4455796950598
2020-11-29,734.9513131668181
2020-11-30,1127.5522542396554
2020-12-01,1453.7029153843418
2020-12-02,991.8729294627105
2020-12-03,996.3330359725179
2020-12-04,954.4218752413451
2020-12-05,760.3861243170969
2020-12-06,770.3595609501093
2020-12-07,2157.8177734083356
2020-12-08,865.8968201809753
2020-12-09,866.4961134957761
2020-12-10,757.6686743203774
2020-12-11,771.4556172882867
2020-12-12,779.4612944454502
2020-12-13,847.310405081242
2020-12-14,791.8394520952525
2020-12-15,848.1104243263483
2020-12-16,1478.906302579992
2020-12-17,2131.7065428412393
2020-12-18,1793.0231324278689
2020-12-19,1729.0882665308454
2020-12-20,1591.2298099431496
2020-12-21,1517.8586123764903
2020-12-22,1554.8391087433245
2020-12-23,1468.0598289739294
2020-12-24,1361.0752337655279
2020-12-25,1747.0795907792512
2020-12-26,1985.4994393588693
2020-12-27,2086.803088605852
2020-12-28,1999.2881309257987
2020-12-29,1867.8613822339603
2020-12-30,1842.0571842465902
2020-12-31,1566.0817245579005
2021-01-01,1420.1914499871616
2021-01-02,2163.2454590900484
2021-01-03,2986.879736708755
2021-01-04,2978.870082901694
2021-01-05,2739.440142834975
2021-01-06,3531.5400018863747
2021-01-07,4341.56787505975
2021-01-08,3489.531979929782
2021-01-09,3294.886569139192
2021-01-10,3274.3307050705707
2021-01-11,3111.4581610093933
