prices,market_caps,total_volumes,date
25.72221760366559,13344983979.306942,804144402.1001518,2021-05-31 02:00:00
28.278773730108192,14714510558.33837,1083684313.7629218,2021-06-01 02:00:00
27.37967331184594,14266743888.35211,800121553.8413837,2021-06-02 02:00:00
27.733691070025866,14403678265.638166,613791896.4466391,2021-06-03 02:00:00
28.75424608109411,14968848107.548033,567018549.9068279,2021-06-04 02:00:00
26.500007502544737,13806645099.143055,556617698.4203678,2021-06-05 02:00:00
25.62425935827629,13236003245.768808,416708186.25985104,2021-06-06 02:00:00
25.849304501320383,13451367318.93007,302334554.09403217,2021-06-07 02:00:00
23.998196888658022,12613482619.683756,469406081.3803765,2021-06-08 02:00:00
23.50606219407111,12280851126.168135,573377787.478617,2021-06-09 02:00:00
25.172290372942854,13141278620.335745,656660732.7143261,2021-06-10 02:00:00
23.562079975609862,12312757983.7179,393388135.73774356,2021-06-11 02:00:00
21.838306026417136,11344352129.472044,345103511.8275833,2021-06-12 02:00:00
21.378808119329204,11166271682.472525,346713410.0183862,2021-06-13 02:00:00
23.388039703826532,12049808148.719368,376549534.9242012,2021-06-14 02:00:00
24.264196404895344,12606959726.758831,413319010.2966569,2021-06-15 02:00:00
23.577694536943426,12276513822.119081,267487502.67906892,2021-06-16 02:00:00
21.75109184219665,11297376211.979023,295392167.1372831,2021-06-17 02:00:00
22.22397138305936,11471300283.315557,234616308.5022973,2021-06-18 02:00:00
20.373643563724542,10602984406.393543,285357050.2664139,2021-06-19 02:00:00
19.890780818849283,10330166414.915752,213488836.21143046,2021-06-20 02:00:00
20.816261009063304,10823711568.175325,315251721.43097115,2021-06-21 02:00:00
15.970704786655926,8387199550.742471,537297119.7960297,2021-06-22 02:00:00
16.370259750854522,8477216957.694404,698852933.9350687,2021-06-23 02:00:00
17.829456504097095,9264928093.310345,479912622.4184925,2021-06-24 02:00:00
18.0667151242022,9393951389.235577,302161046.380925,2021-06-25 02:00:00
16.172249519318125,8426299423.967163,317218521.35496515,2021-06-26 02:00:00
16.008507036063964,8290522738.662094,244698897.6870538,2021-06-27 02:00:00
17.05550488466715,8855850307.056557,215956467.69514182,2021-06-28 02:00:00
