project_id,timestamp,active_users,business_type,deposits,gmv,market_cap_circulating,market_cap_fully_diluted,pe_circulating,pe_fully_diluted,price,project,ps_circulating,ps_fully_diluted,revenue_protocol,revenue_supply_side,revenue_total,token_incentives,token_trading_volume,tokenholders,treasury,tvl,volmc_circulating,volmc_fully_diluted
osmosis,2022-06-26T00:00:00.000Z,,transaction,,12007332.0,367093992.0060933,915405045.7048361,,,0.9154050457048362,Osmosis,14.393206259519525,35.8916624100345,0.0,25523.2336,25523.2336,,8124017.962273581,,,166728434.625879,0.0221306208741731,0.008874779531085408
osmosis,2022-06-25T00:00:00.000Z,,transaction,,9180198.0,359073072.71669996,887880230.8083948,,,0.8878802308083947,Osmosis,13.561214422093801,33.5328241130201,0.0,39857.0348,39857.0348,,9404551.560123825,,,170115976.37035298,0.026191191361051434,0.010592139833501187
osmosis,2022-06-24T00:00:00.000Z,,transaction,,10448174.0,351555391.541232,873693516.7663738,,,0.8736935167663737,Osmosis,11.700413073918174,29.078134746717083,0.0,22430.3365,22430.3365,,11467429.175926657,,,171869280.19373,0.03261912475770324,0.013125230937238436
osmosis,2022-06-23T00:00:00.000Z,,transaction,,12511371.0,310613598.4375585,770673281.6679313,,,0.7706732816679314,Osmosis,10.03857137565438,24.907018830627766,0.0,26806.7029,26806.7029,,10344343.099543218,,,153487549.18512857,0.03330293055930938,0.013422475315551942
osmosis,2022-06-22T00:00:00.000Z,,transaction,,11323869.0,307152816.27097565,765058260.226072,,,0.7650582602260719,Osmosis,9.871995988651282,24.589232707452133,0.0,47850.6792,47850.6792,,10194546.753387684,,,149085488.07659167,0.033190471365868494,0.013325190097777955
osmosis,2022-06-21T00:00:00.000Z,,transaction,,11330158.0,305891380.8813878,762991244.4346219,,,0.762991244434622,Osmosis,9.681540666757764,24.148868595412484,0.0,73504.86260000001,73504.86260000001,,9521996.595197055,,,148100273.3198985,0.03112868550843313,0.012479824198052068
osmosis,2022-06-20T00:00:00.000Z,,transaction,,10513884.0,310960324.36729187,778645694.5811262,,,0.7786456945811262,Osmosis,9.667797110416997,24.208196371761474,0.0,22202.5694,22202.5694,,9971645.077063678,,,148405976.68055823,0.032067258411030065,0.012806395959625695
osmosis,2022-06-19T00:00:00.000Z,,transaction,,10174316.0,289497344.50171036,724290175.1444293,,,0.7242901751444293,Osmosis,8.920245878395457,22.31746360476978,0.0,42577.641,42577.641,,12097425.494090905,,,139266151.666594,0.041787690712373475,0.016702456983733877
osmosis,2022-06-18T00:00:00.000Z,,transaction,,13443853.0,305935567.33489037,763087902.12156,,,0.76308790212156,Osmosis,9.394577262381008,23.432673477359547,0.0,28225.3953,28225.3953,,10429030.901884366,,,148239819.99765795,0.0340889782536082,0.013666880149572886
osmosis,2022-06-17T00:00:00.000Z,,transaction,,11670583.0,303430431.9772078,758834474.9661986,,,0.7588344749661986,Osmosis,9.118533794649156,22.804099639695625,0.0,50841.638,50841.638,,11215191.635026978,,,146135952.29263029,0.036961327715044116,0.014779496721635567
osmosis,2022-06-16T00:00:00.000Z,,transaction,,12132728.0,334032926.7037091,841278542.8966978,,,0.8412785428966978,Osmosis,9.20602611094426,23.185834728664013,0.0,25615.1256,25615.1256,,21269319.340034384,,,162557370.48512357,0.06367431962448572,0.02528213695644688
osmosis,2022-06-15T00:00:00.000Z,,transaction,,23107653.0,309722082.59413785,783581748.5005916,,,0.7835817485005916,Osmosis,7.715968140319589,19.521022705666507,0.0,97019.476,97019.476,,18668789.98601354,,,148436419.2783422,0.06027594102961416,0.023824942351882056
osmosis,2022-06-14T00:00:00.000Z,,transaction,,19995803.0,309413130.27080333,796200323.2536931,,,0.796200323253693,Osmosis,7.599658957991171,19.555895749073713,0.0,84467.7132,84467.7132,,32947896.32494791,,,146049323.13980025,0.10648512652359446,0.041381415408506095
osmosis,2022-06-13T00:00:00.000Z,,transaction,,34267179.0,353916539.23985994,898205276.476699,,,0.898205276476699,Osmosis,5.613685590296084,14.246980456225232,0.0,71143.3309,71143.3309,,14713087.066475231,,,165300660.17910844,0.04157219410563836,0.016380539562391352
osmosis,2022-06-12T00:00:00.000Z,,transaction,,15971079.0,507849789.68752164,1302222650.5996063,,,1.3022226505996062,Osmosis,4.083149225819113,10.46996477228342,0.0,67469.58840000001,67469.58840000001,,16205.564294536753,,,178735909.04024,3.19101526152211e-05,1.2444541866227659e-05
osmosis,2022-06-11T00:00:00.000Z,,,,,489988697.45827574,1259440380.9696412,,,1.2594403809696413,Osmosis,,,,,,,32870.23544642967,,,220895037.07768586,6.708366053530998e-05,2.6099080149489037e-05
osmosis,2022-06-10T00:00:00.000Z,,,,,456198791.275363,1170362727.4622452,,,1.1703627274622452,Osmosis,,,,,,,11638.798044255867,,,220895037.07768586,2.5512557829708612e-05,9.944607574348205e-06
osmosis,2022-06-09T00:00:00.000Z,,,,,438980204.07419086,1126114629.024981,,,1.126114629024981,Osmosis,,,,,,,11286.521132535947,,,220895037.07768586,2.5710774717824048e-05,1.002253309e-05
osmosis,2022-06-08T00:00:00.000Z,,transaction,,7339746.0,460379518.8729366,1178214572.307291,,,1.178214572307291,Osmosis,2.9661682225975783,7.591090568787516,0.0,30450.687599999997,30450.687599999997,,15135741.747497426,,,220895037.07768586,0.03287666181273986,0.01284633724895898
osmosis,2022-06-07T00:00:00.000Z,,transaction,,17257218.0,465152097.17170507,1193423758.4236164,,,1.1934237584236165,Osmosis,2.7191586953966564,6.976446219939635,0.0,74933.2898,74933.2898,,19297539.806751873,,,214918363.80047622,0.041486515752778445,0.016169897465625985
