project_id,timestamp,active_users,business_type,deposits,gmv,market_cap_circulating,market_cap_fully_diluted,pe_circulating,pe_fully_diluted,price,project,ps_circulating,ps_fully_diluted,revenue_protocol,revenue_supply_side,revenue_total,token_incentives,token_trading_volume,tokenholders,treasury,tvl,volmc_circulating,volmc_fully_diluted
gmx,2022-07-17T00:00:00.000Z,,transaction,,,260785481.7588331,442738163.5851671,22.470973964589774,38.14920094460206,33.41420102529563,GMX,6.741292189376932,11.444760283380617,30001.761888727666,70004.11107369789,100005.87296242555,,2654526.593322752,,,273799380.1017378,0.010178966158007145,0.00599570313032686
gmx,2022-07-16T00:00:00.000Z,,transaction,,,236296187.45284018,400777028.82706845,20.517023601359785,34.798495261244554,30.247322930344787,GMX,6.1551070804079355,10.439548578373365,31161.863524937606,72711.01489152107,103872.87841645867,,4902635.072314299,,,261202799.32808518,0.02074783823286511,0.012232824537530418
gmx,2022-07-15T00:00:00.000Z,,transaction,,,225460010.6085942,382086868.14973664,19.38955113072459,32.85945408398443,28.83674476601786,GMX,5.816865339217377,9.857836225195328,33497.41335059103,78160.63115137906,111658.04450197009,,7648516.882254302,,,256562736.27799457,0.033924050928625084,0.020017743397705342
gmx,2022-07-14T00:00:00.000Z,,transaction,,,234891990.4214178,394480365.70001775,19.203050487620022,32.249828379935806,29.77210307169945,GMX,5.760915146286006,9.674948513980743,37978.00741048644,88615.35062446835,126593.35803495481,,10038058.20820088,,,252758222.07103235,0.042734782868465125,0.025446280933115722
gmx,2022-07-13T00:00:00.000Z,,transaction,,,184992215.18452835,315796422.63691455,14.794970690089597,25.256191522912545,23.833692274484118,GMX,4.438491207026879,7.576857456873763,39784.47426440883,92830.43995028727,132614.91421469612,,4697079.355962554,,,245404267.54237396,0.02539068658255296,0.014873757329933401
gmx,2022-07-12T00:00:00.000Z,,transaction,,,169686160.3605942,289691266.4253151,12.337477603920528,21.062763775069154,21.863491805684156,GMX,3.701243281176158,6.318829132520746,29234.010614516068,68212.69143387082,97446.7020483869,,4789645.53990846,,,249341709.58954418,0.028226494899349183,0.016533620771557754
gmx,2022-07-11T00:00:00.000Z,,transaction,,,196371794.79174316,335600488.0300353,13.704771103728755,23.421529938293787,25.32833871924795,GMX,4.111431331118626,7.026458981488135,53033.419512088265,123744.64552820595,176778.06504029423,,6073950.834679549,,,255978884.06452727,0.03093087192649593,0.01809875447539858
gmx,2022-07-10T00:00:00.000Z,,transaction,,,204824873.0712448,350019977.8185252,13.089793647958217,22.36881299427802,26.416602099511334,GMX,3.926938094387465,6.710643898283406,38073.18298919956,88837.42697479896,126910.60996399852,,5869352.559759283,,,259026909.17399633,0.028655467823567163,0.016768621597943092
gmx,2022-07-09T00:00:00.000Z,,transaction,,,172696114.0144295,299550141.28157854,11.00732451014894,19.09276089369213,22.607557832571963,GMX,3.302197353044682,5.72782826810764,16439.80510183391,38359.54523761246,54799.35033944638,,3657957.182296238,,,256799804.89531302,0.021181467823824917,0.012211502109951405
gmx,2022-07-08T00:00:00.000Z,,transaction,,,167239612.02727863,285828896.14681923,10.696033147933335,18.28056948209677,21.571992162024095,GMX,3.2088099443800004,5.4841708446290305,29097.022472301625,67893.05243537045,96990.0749076721,,3713227.8526007137,,,250054690.3594383,0.022203040341872145,0.012991086285038768
gmx,2022-07-07T00:00:00.000Z,,transaction,,,151093850.62066412,258551901.54452312,9.762240659452276,16.705152959358415,19.51335105996401,GMX,2.928672197835683,5.011545887807524,31068.502361991294,72493.1721779797,103561.67453997099,,5827448.676404423,,,244010373.22598192,0.03856840402482562,0.022538796433492582
gmx,2022-07-06T00:00:00.000Z,,transaction,,,137460901.09519714,235353013.28210282,8.853178424491922,15.157926382901291,17.76249156846059,GMX,2.6559535273475765,4.547377914870387,24636.56718998343,57485.32344329466,82121.8906332781,,1296735.6964685721,,,236631729.28398418,0.009433487530905468,0.005509747584638981
gmx,2022-07-05T00:00:00.000Z,,transaction,,,135413717.67985138,231180568.62795275,8.791182678292527,15.0084544261964,17.44759008512851,GMX,2.6373548034877583,4.50253632785892,29424.987744868693,68658.30473802696,98083.29248289566,,691773.6539325677,,,231215619.51427296,0.005108593618026771,0.0029923520736981316
gmx,2022-07-04T00:00:00.000Z,,transaction,,,127294211.56362158,218113623.87392047,8.39864347682457,14.390745202421934,16.461405575390224,GMX,2.519593043047371,4.31722356072658,34958.561609179946,81569.97708808653,116528.5386972665,,713297.0331250338,,,223439676.64223182,0.005603530784025701,0.003270300224516703
gmx,2022-07-03T00:00:00.000Z,,transaction,,,125056748.28053993,213973629.64911106,8.440657895010869,14.442069150641307,16.148953181064986,GMX,2.532197368503261,4.332620745192393,11795.073607655548,27521.838417862946,39316.9120255185,,591971.1590682932,,,221889950.98592588,0.004733620274056092,0.0027665612815889924
gmx,2022-07-02T00:00:00.000Z,,transaction,,,122753994.18336338,209263575.39039323,8.1891655837454,13.960393557204288,15.793477387954205,GMX,2.4567496751236195,4.1881180671612865,12835.24251060146,29948.899191403405,42784.14170200487,,1177205.4491475215,,,222226011.0442472,0.009589956375587051,0.00562546753275804
gmx,2022-07-01T00:00:00.000Z,,transaction,,,117563593.35486762,203237766.1061083,7.865059629410037,13.59670203808421,15.33869932876289,GMX,2.359517888823011,4.0790106114252636,74581.99412815187,174024.65296568768,248606.6470938395,,2630752.508855099,,,226295397.30153543,0.022377272025993027,0.012944210907541715
gmx,2022-06-30T00:00:00.000Z,,transaction,,,128703210.00253151,220389752.1033943,8.882492051800387,15.210267259986386,16.633188837992023,GMX,2.6647476155401155,4.563080177995915,57840.90376912017,134962.1087946137,192803.01256373388,,2589046.610758957,,,225891957.601815,0.020116410544135085,0.011747581664070859
gmx,2022-06-29T00:00:00.000Z,,transaction,,,146418548.5774531,250264684.24919248,10.410973046363768,17.794868939004772,18.887900698052263,GMX,3.12329191390913,5.338460681701432,29564.447344353346,68983.71047015779,98548.15781451114,,2143491.7718380475,,,229065260.52035934,0.014639482447158491,0.008564899111788938
gmx,2022-06-28T00:00:00.000Z,,transaction,,,144911891.0343324,248389438.22133747,9.78702691032466,16.77567036604819,18.746372695949997,GMX,2.936108073097398,5.032701109814457,38237.86514044394,89221.68532770252,127459.55046814648,,1641098.1646918112,,,230402326.9933911,0.011324799869618731,0.006606956303953006
gmx,2022-06-27T00:00:00.000Z,,transaction,,,146006614.43314067,249581983.8935268,9.845711514890475,16.830143088174665,18.83637614290768,GMX,2.953713454467142,5.049042926452399,16061.458466592303,37476.73642204871,53538.19488864102,,1076857.1494234554,,,230920359.31660098,0.0073753997625673985,0.0043146429586954855
gmx,2022-06-26T00:00:00.000Z,,transaction,,,153376160.99178067,263317588.14289415,10.37370367751994,17.80966882213205,19.873025520218427,GMX,3.112111103255982,5.342900646639615,16743.96854163581,39069.25993048355,55813.22847211937,,1886374.9937843264,,,233012623.57541996,0.012299010365016348,0.007163877685073775
gmx,2022-06-25T00:00:00.000Z,,transaction,,,154692334.49067345,263970935.63016424,9.956917359742686,16.990737130558763,19.922334764540697,GMX,2.987075207922806,5.09722113916763,15967.723808869276,37258.02222069497,53225.74602956425,,2830687.3501872774,,,230535811.94515783,0.018298821072856342,0.010723481141701161
gmx,2022-06-24T00:00:00.000Z,,transaction,,,134422306.47519293,230824288.94622487,7.996135865657748,13.730625696773567,17.420701052545272,GMX,2.3988407596973245,4.11918770903207,23253.655371401528,54258.5291999369,77512.18457133842,,3804299.5828331625,,,224209073.1263673,0.02830110331082014,0.016481365978428076
gmx,2022-06-23T00:00:00.000Z,,transaction,,,126795034.4539182,217034635.86120674,7.444900810010554,12.743411784873034,16.379972517826925,GMX,2.233470243003166,3.82302353546191,18586.088858817366,43367.54067057386,61953.629529391226,,1557339.7555097544,,,218024606.22432643,0.012282340252651982,0.007175535597487169
gmx,2022-06-22T00:00:00.000Z,,transaction,,,131080530.90848227,225296020.66993728,7.587626958645382,13.041312453214388,17.003473258108475,GMX,2.2762880875936147,3.912393735964317,20896.863413860403,48759.34796567427,69656.21137953468,,2314279.4368747785,,,222572572.28489912,0.01765540176588513,0.01027217182972459
gmx,2022-06-21T00:00:00.000Z,,transaction,,,134918306.5885212,231655867.19016513,7.6785885861338405,13.18420118585062,17.483461674729444,GMX,2.303576575840152,3.9552603557551858,26158.12760368211,61035.63107525825,87193.75867894037,,2782944.877292866,,,218398253.52078462,0.020626888579178458,0.01201327171656896
gmx,2022-06-20T00:00:00.000Z,,transaction,,,129322193.52901882,222456750.49859402,7.350391473282658,12.643956597226449,16.78918871687502,GMX,2.205117441984797,3.7931869791679347,32216.320515907475,75171.41453711744,107387.73505302492,,2272013.8523277044,,,214266823.47554955,0.017568630645117257,0.010213283468518812
gmx,2022-06-19T00:00:00.000Z,,transaction,,,113555093.79840785,195684785.6700961,6.548395043411016,11.284577711924458,14.768663069441216,GMX,1.964518513023305,3.385373313577337,32033.373497108667,74744.53815992022,106777.9116570289,,2540845.568084113,,,204083278.44789124,0.022375443347304406,0.012984379748192127
gmx,2022-06-18T00:00:00.000Z,,transaction,,,120132620.17259206,206047600.99454814,6.888607963209686,11.815118516287255,15.55076233921118,GMX,2.066582388962906,3.544535554886177,68708.88086021986,160320.72200717966,229029.60286739952,,2312906.944335772,,,215097407.33852565,0.01925294679340937,0.011225109795852319
gmx,2022-06-17T00:00:00.000Z,,transaction,,,101393620.86905709,174965035.58505347,5.873950793876135,10.13610127408944,13.204908346041773,GMX,1.7621852381628407,3.040830382226832,22739.450491276257,53058.717812977935,75798.16830425418,,2212683.3642666545,,,211172842.86304265,0.0218227078321247,0.012646431653431874
gmx,2022-06-16T00:00:00.000Z,,transaction,,,117500408.08251387,202991150.05838087,6.6823456985337275,11.544275126946564,15.320086796858934,GMX,2.004703709560118,3.463282538083969,40271.47123857624,93966.76622334457,134238.2374619208,,5645784.093401472,,,224767950.46394438,0.04804905945038725,0.027812956829781632
gmx,2022-06-15T00:00:00.000Z,,transaction,,,112047002.51777,193132652.59839243,6.396294707469279,11.025135308360289,14.576049252708863,GMX,1.9188884122407837,3.307540592508087,83149.5975611671,194015.72764272318,277165.32520389033,,2701107.723821769,,,229785639.67723882,0.024106916411203317,0.0139857641236801
gmx,2022-06-14T00:00:00.000Z,,transaction,,,101802145.33455284,176750453.6255231,5.921860291461399,10.281625101151137,13.33965687739797,GMX,1.7765580874384197,3.084487530345341,60310.21903156433,140723.84440698344,201034.06343854778,,4069262.5079219346,,,232628695.57508966,0.039972266739066245,0.023022642513514463
gmx,2022-06-13T00:00:00.000Z,,transaction,,,121289675.0980165,206572294.3107607,7.261083748985208,12.366582134862881,15.590361834774393,GMX,2.1783251246955624,3.7099746404588645,142523.60721433265,332555.0835001095,475078.6907144422,,3291265.5893123685,,,260355865.55334777,0.02713557923749597,0.015932754197719733
gmx,2022-06-12T00:00:00.000Z,,transaction,,,119148375.97401075,205648997.56560358,7.839884060268051,13.53156755049984,15.520679061554988,GMX,2.3519652180804154,4.059470265149952,76494.43372455233,178487.01202395547,254981.44574850777,,3682233.2490156083,,,272986694.0495379,0.030904602928190944,0.017905427658799787
gmx,2022-06-11T00:00:00.000Z,,transaction,,,138701808.63929632,239279318.62653401,9.45792495574655,16.31619559422789,18.058816500115775,GMX,2.8373774867239647,4.894858678268366,161441.10542562182,376695.9126597842,538137.018085406,,2540690.344688356,,,291830529.9195978,0.01831764394143985,0.010618094197492484
gmx,2022-06-10T00:00:00.000Z,,transaction,,,146992747.22088727,253432151.9115164,9.754592125901713,16.818022114870182,19.12695486124652,GMX,2.9263776377705137,5.045406634461054,41485.95644483067,96800.56503793823,138286.52148276893,,2087683.048746252,,,299503393.42435217,0.014202626239844831,0.008237640855747254
gmx,2022-06-09T00:00:00.000Z,,transaction,,,151246496.09335178,259746749.57543105,8.75808919405779,15.040911752720021,19.603528269843853,GMX,2.627426758217337,4.512273525816006,12039.84131786241,28092.963075012292,40132.80439287471,,1282258.6429068358,,,300004885.3970789,0.008477939496300166,0.004936572430656981
gmx,2022-06-08T00:00:00.000Z,,transaction,,,160201926.68575126,275040126.1408871,8.563174484629924,14.701549720054137,20.757745369123555,GMX,2.5689523453889773,4.410464916016242,16086.64992223849,37535.51648522314,53622.16640746163,,3607952.1251196167,,,303104094.90779364,0.022521277988103727,0.013117911832513748
gmx,2022-06-07T00:00:00.000Z,,transaction,,,174504246.58640653,300756923.8127721,8.613166503610852,14.844735945325706,22.698635759454497,GMX,2.5839499510832558,4.4534207835977115,35125.06037044312,81958.47419770062,117083.53456814376,,1516745.2679460247,,,300018613.3527263,0.008691738439700386,0.005043093434784007
gmx,2022-06-06T00:00:00.000Z,,transaction,,,164527570.33893824,283519300.7109036,7.889459766301969,13.595375603740761,21.397683072521026,GMX,2.36683792989059,4.078612681122228,14496.342192712722,33824.798449663016,48321.14064237574,,826283.6123060744,,,302576561.1174199,0.005022158964627464,0.00291438223159492
gmx,2022-06-05T00:00:00.000Z,,transaction,,,168049727.6756364,290819031.28361803,7.96271383909264,13.779901682097806,21.94860613461268,GMX,2.388814151727792,4.133970504629343,9137.12242488806,21319.952324738802,30457.07474962687,,845985.8183316704,,,305335631.60847,0.005034139775367931,0.0029089768114475014
gmx,2022-06-04T00:00:00.000Z,,transaction,,,163147374.88104236,281986493.2154653,7.671692962261981,13.259874987454653,21.281999487959645,GMX,2.3015078886785947,3.977962496236396,6970.199197219958,16263.798126846568,23233.997324066528,,2773355.539330915,,,303323259.5757099,0.016999081605530493,0.009835065175308945
gmx,2022-06-03T00:00:00.000Z,,transaction,,,159434303.1688315,274288676.3668021,7.068169108627613,12.159985088586605,20.701032178626573,GMX,2.1204507325882838,3.647995526575982,26080.786400585508,60855.16826803285,86935.95466861836,,2381975.482265131,,,308594200.0384046,0.014940169304360805,0.0086841918296319
gmx,2022-06-02T00:00:00.000Z,,transaction,,,143320752.3268186,246973647.52952248,6.282530957577189,10.826203191926997,18.639520568265848,GMX,1.8847592872731564,3.247860957578099,9364.551694168678,21850.62061972692,31215.1723138956,,2036356.0285112266,,,306644461.5341026,0.014208382215770563,0.008245236076321895
gmx,2022-06-01T00:00:00.000Z,,transaction,,,157148668.20955062,271414711.2019776,6.8378609834098745,11.809810959242165,20.484129147319063,GMX,2.0513582950229625,3.54294328777265,36934.89559562118,86181.42305644942,123116.31865207061,,1790851.9439647328,,,321240887.29366755,0.011395909137306292,0.006598212514103709
gmx,2022-05-31T00:00:00.000Z,,transaction,,,167873119.36085516,290157395.67939025,7.236445066609306,12.507708574776983,21.89867137202945,GMX,2.1709335199827917,3.7523125724330946,22854.275929393545,53326.6438352516,76180.91976464515,,3363096.328672057,,,322436959.78115344,0.02003356071225938,0.011590593170294768
gmx,2022-05-30T00:00:00.000Z,,transaction,,,149451770.68749723,258526607.06679508,6.357738224880936,10.997825481333292,19.511442042776988,GMX,1.9073214674642809,3.2993476443999876,90605.0374667953,211411.75408918905,302016.79155598435,,1195290.3184890526,,,310683764.22247523,0.007997833100207274,0.004623471185618537
gmx,2022-05-29T00:00:00.000Z,,transaction,,,144810005.9665412,250798106.98257536,6.3398374518867175,10.980037055435256,18.928159017552858,GMX,1.9019512355660153,3.294011116630577,40122.906471396636,93620.11509992549,133743.02157132214,,1150673.3452828035,,,307588709.84080386,0.007946090034335542,0.0045880463737421615
gmx,2022-05-28T00:00:00.000Z,,transaction,,,136644787.74561012,237039217.06920677,6.031123999258158,10.462257173635846,17.889752231638248,GMX,1.8093371997774477,3.138677152090754,12414.510594323016,28967.191386753704,41381.701981076716,,2494523.7326826765,,,303323122.5504498,0.018255535200703738,0.010523675210901355
