project_id,timestamp,active_users,business_type,deposits,gmv,market_cap_circulating,market_cap_fully_diluted,pe_circulating,pe_fully_diluted,price,project,ps_circulating,ps_fully_diluted,revenue_protocol,revenue_supply_side,revenue_total,token_incentives,token_trading_volume,tokenholders,treasury,tvl,volmc_circulating,volmc_fully_diluted
dhedge,2022-06-26T00:00:00.000Z,,interest,,,3688053.210358292,12580734.447579794,282.4956327775136,963.6527283806863,0.12580734447579794,dHedge,282.4956327775136,963.6527283806863,0.018005999999999953,0.0,0.018005999999999953,,299217.8407783817,3506.0,6565932.245423148,10055121.180187203,0.08113164960255898,0.023783813419251006
dhedge,2022-06-25T00:00:00.000Z,,interest,,,3846374.9596253512,13396233.599325499,294.62748900285,1026.134661569584,0.133962335993255,dHedge,294.62748900285,1026.134661569584,18.86593536863183,0.0,18.86593536863183,,308849.3257277228,3501.0,6950884.748988829,10108598.751224652,0.08029620850012129,0.02305493730292023
dhedge,2022-06-24T00:00:00.000Z,,interest,,,3717867.179356762,13018147.081522519,286.63325352213343,1003.6490473691559,0.1301814708152252,dHedge,286.63325352213343,1003.6490473691559,55.516423937603534,0.0,55.516423937603534,,248365.86909389796,3494.0,6769064.253704348,9718798.278388252,0.0668033195141921,0.019078434706458293
dhedge,2022-06-23T00:00:00.000Z,,interest,,,3734188.9087168793,12972019.55153024,289.18490375938643,1004.5855518496401,0.1297201955153024,dHedge,289.18490375938643,1004.5855518496401,36.146864838791416,0.0,36.146864838791416,,274648.1432839031,3494.0,6740570.952414115,9548179.145240376,0.07354961144112983,0.021172350395625504
dhedge,2022-06-22T00:00:00.000Z,,,,,3813706.415306093,13117848.209651386,,,0.13117848209651387,dHedge,,,,,,,271828.52148121526,3494.0,6820177.106973035,9382588.699165089,0.0712767297425536,0.020722035896193623
dhedge,2022-06-21T00:00:00.000Z,,interest,,,3839605.1420219475,13180342.424984684,275.6368718536961,946.1880119449459,0.13180342424984684,dHedge,275.6368718536961,946.1880119449459,0.00026440799999999387,0.0,0.00026440799999999387,,316899.5637010138,3493.0,6851002.266277469,9286328.970872825,0.08253441486280892,0.024043348304843608
dhedge,2022-06-20T00:00:00.000Z,,,,,3576243.5646338263,12399484.903972024,,,0.12399484903972025,dHedge,,,,,,,294744.7364093648,3492.0,6476682.046642401,9002441.20653105,0.08241741119764696,0.023770724243145528
dhedge,2022-06-19T00:00:00.000Z,,interest,,,3459628.976009576,11833149.58692228,243.7382735948127,833.6707408527684,0.1183314958692228,dHedge,243.7382735948127,833.6707408527684,0.14553289339499095,0.0,0.14553289339499095,,238481.083927817,3493.0,6208579.746657398,8811336.280089308,0.06893256056691002,0.020153643979231084
dhedge,2022-06-18T00:00:00.000Z,,interest,,,3457801.965305079,11961307.558841232,151.99730246867836,525.792541384501,0.11961307558841232,dHedge,151.99730246867836,525.792541384501,16.263537965928936,0.0,16.263537965928936,,266669.9561150351,3494.0,6265433.457582288,9161482.014614817,0.07712123446939712,0.02229438168053168
dhedge,2022-06-17T00:00:00.000Z,,interest,,,3585155.4953164025,12141588.492898043,158.19315155936783,535.7413788991004,0.12141588492898044,dHedge,158.19315155936783,535.7413788991004,98.87434698585919,0.0,98.87434698585919,,253226.4685730012,3496.0,6347258.57642705,9173819.225844355,0.07063193462705111,0.020856123457084756
dhedge,2022-06-16T00:00:00.000Z,,,,,3931764.916457624,13712784.502780953,,,0.13712784502780953,dHedge,,,,,,,403771.69109678315,3499.0,7096009.432801274,9541019.41345224,0.10269476931509085,0.029444908947187074
dhedge,2022-06-15T00:00:00.000Z,,interest,,,3623322.1138912537,12819305.714231204,168.53639060357412,596.2813813426093,0.12819305714231205,dHedge,168.53639060357412,596.2813813426093,16.033499733426556,0.0,16.033499733426556,,427517.1341456352,3503.0,6670878.770766627,9354111.064896498,0.11799037477418885,0.03334947645963634
dhedge,2022-06-14T00:00:00.000Z,,interest,,,3885657.7456488297,13669148.64772443,182.35488830803698,641.4965594211183,0.1366914864772443,dHedge,182.35488830803698,641.4965594211183,0.6611843491780287,0.0,0.6611843491780287,,1062689.3440274608,3499.0,7066964.4478813745,9539443.217207827,0.27349020773058647,0.0777436379846796
dhedge,2022-06-13T00:00:00.000Z,,interest,,,3597686.003924197,12219773.150672343,168.33569723838974,571.7630808163003,0.12219773150672342,dHedge,168.33569723838974,571.7630808163003,60.515809067125446,0.0,60.515809067125446,,255338.65902325328,3502.0,6390033.6847359985,10393202.805307865,0.0709730250902222,0.020895531846203245
dhedge,2022-06-12T00:00:00.000Z,,interest,,,3826556.3831381877,13054760.517479584,182.78289892520667,623.5859956680737,0.13054760517479583,dHedge,182.78289892520667,623.5859956680737,54.392272963487706,0.0,54.392272963487706,,289964.05830660084,3495.0,6790140.380673378,10502377.455124617,0.07577676356327438,0.022211365571842962
dhedge,2022-06-11T00:00:00.000Z,,interest,,,4136571.4435407743,14250127.401814438,203.345025486823,700.5058559395021,0.14250127401814439,dHedge,203.345025486823,700.5058559395021,0.004453068285172701,0.0,0.004453068285172701,,340576.6476919125,3493.0,7360580.2314845435,10743555.460950492,0.08233307519049873,0.023899901950950108
dhedge,2022-06-10T00:00:00.000Z,,,,,4628483.700826235,16136363.755366173,,,0.16136363755366173,dHedge,,,,,,,367630.5763973153,3496.0,8257299.978764728,11024048.931444844,0.07942786453621717,0.02278273977773085
