project_id,timestamp,active_users,business_type,deposits,gmv,market_cap_circulating,market_cap_fully_diluted,pe_circulating,pe_fully_diluted,price,project,ps_circulating,ps_fully_diluted,revenue_protocol,revenue_supply_side,revenue_total,token_incentives,token_trading_volume,tokenholders,treasury,tvl,volmc_circulating,volmc_fully_diluted
filecoin,2022-05-31T00:00:00.000Z,,transaction,,,1749464397.4514618,16151152140.36183,36.056011892697356,332.87109729239717,8.2049154194941,Filecoin,36.03193631382625,332.6488302158102,79466.55999245774,53.16220279518493,79519.72219525292,,179364559.14163902,,,,0.10252541257937513,0.011105372395905174
filecoin,2022-05-30T00:00:00.000Z,,transaction,,,1624299241.7121131,15037426081.77166,32.641356215080926,302.18691771085184,7.639133608276874,Filecoin,32.616683079511155,301.9584989301198,72137.33983147569,47.987782345190716,72185.32761382089,,107813752.29725827,,,,0.06637554800777708,0.007169694581438369
filecoin,2022-05-29T00:00:00.000Z,,transaction,,,1611489557.8221734,14864997876.111917,31.23297758342745,288.10496673012443,7.551538690522504,Filecoin,31.209309732207227,287.88664539107947,75152.29675702134,54.806065845921076,75207.10282286725,,124087659.66097942,,,,0.07700183911131021,0.00834764059135108
filecoin,2022-05-28T00:00:00.000Z,,transaction,,,1532190455.1940415,14186742058.658804,28.361336411052434,262.60114252669285,7.2069792704502005,Filecoin,28.33968999520112,262.4007156690943,71926.10684286176,58.86305088923954,71984.969893751,,239742662.33723432,,,,0.15647053636479713,0.016899064023717034
filecoin,2022-05-27T00:00:00.000Z,,transaction,,,1628567301.7885082,15107532960.780994,28.708062115117013,266.31260136929933,7.674748467674974,Filecoin,28.686699843274717,266.11443257049064,69744.01258415925,61.24309766940842,69805.25568182865,,249353681.90812105,,,,0.15311229792854028,0.016505254865598555
filecoin,2022-05-26T00:00:00.000Z,,transaction,,,1740144596.737398,16087625385.813702,29.457239460021125,272.3319856416184,8.172643316339316,Filecoin,29.4357884718468,272.133671396612,74696.24442924901,52.086673694336646,74748.33110294335,,190323360.92522827,,,,0.1093721529130775,0.0118304197394513
filecoin,2022-05-25T00:00:00.000Z,,transaction,,,1787647980.9767685,16552441980.662672,29.008817054460955,268.60252484343164,8.408773891617745,Filecoin,28.98804969104706,268.41023274696863,72160.33662782898,56.359870688315965,72216.6964985173,,230226523.43643335,,,,0.12878739320402324,0.013908915899260944
filecoin,2022-05-24T00:00:00.000Z,,transaction,,,1736929822.6610055,16055396848.12247,27.322086339456064,252.55305837664056,8.15627095952214,Filecoin,27.302778939032763,252.37458946450758,104801.9980166877,83.27274887404442,104885.27076556176,,331927764.8888915,,,,0.19110027391916884,0.020673905978705682
filecoin,2022-05-23T00:00:00.000Z,,transaction,,,1805674640.0500138,16680649873.931307,27.900870056915224,257.7455729148225,8.473904534387922,Filecoin,27.88128345102127,257.5646337201918,95959.8574332069,76.19135744640425,96036.0487906533,,136517493.0466514,,,,0.07560470198710334,0.008184183115071695
filecoin,2022-05-22T00:00:00.000Z,,transaction,,,1745559807.1845167,16118387863.3737,26.195690557655055,241.88933488233533,8.188270902797568,Filecoin,26.17560428219609,241.70385949659052,103934.1548904281,81.28055907112247,104015.43544949921,,131726570.71012878,,,,0.07546379686789183,0.008172440806530972
filecoin,2022-05-21T00:00:00.000Z,,transaction,,,1688527191.2691283,15648218166.23039,24.800028143536714,229.83121203220355,7.949420908422889,Filecoin,24.78111242449113,229.65591293134992,108759.8424435046,63.97068655432423,108823.81313005893,,153157686.51578218,,,,0.09070489791796958,0.009787548006347704
filecoin,2022-05-20T00:00:00.000Z,,transaction,,,1697812942.9718776,16199149361.321009,24.42649916677037,233.05777589613447,8.229298394461978,Filecoin,24.40797218523578,232.88100651624748,110590.11011894491,80.6818172918002,110670.79193623671,,196459567.4256413,,,,0.1157133170876619,0.012127770603481886
filecoin,2022-05-19T00:00:00.000Z,,transaction,,,1556366147.2706041,14881909207.79057,21.833566235578886,208.7716640264807,7.560129783272327,Filecoin,21.81714281812717,208.61462398302643,105221.30760171957,73.40668865604134,105294.71429037562,,153742307.013573,,,,0.09878286499818216,0.010330818772438823
filecoin,2022-05-18T00:00:00.000Z,,transaction,,,1769848661.6124356,16947674087.077925,24.514506069535944,234.7454154038668,8.609554986119464,Filecoin,24.496072928359705,234.56890377559492,122847.21771715318,102.59333914750191,122949.81105630068,,149488568.04138836,,,,0.08446403993954801,0.008820594924902926
filecoin,2022-05-17T00:00:00.000Z,,transaction,,,1699446319.876119,16299408195.333675,23.312118623574445,223.58678405998626,8.280230689940472,Filecoin,23.29464112394717,223.41915717037696,126039.8999507464,95.41569322903344,126135.31564397544,,167315782.4520019,,,,0.09845311410848115,0.010265144626533275
filecoin,2022-05-16T00:00:00.000Z,,transaction,,,1880981541.3141313,18043568875.29284,25.16267721916203,241.37637160092063,9.166278368316911,Filecoin,25.14404163294187,241.19760722917673,142073.9262590501,113.1872555383394,142187.11351458842,,157912099.94149002,,,,0.08395196681790196,0.008751710985387151
filecoin,2022-05-15T00:00:00.000Z,,transaction,,,1810945712.97043,17392300243.14644,23.751965642912232,228.11358444800248,8.835428655820108,Filecoin,23.734627981354045,227.9470737607001,117392.31723431578,73.05108722641738,117465.36832154219,,215250828.13020423,,,,0.11886100537886138,0.012376213906209754
filecoin,2022-05-14T00:00:00.000Z,,transaction,,,1792259254.8544014,17199641767.48646,23.061320784660538,221.31087068286536,8.73755659790738,Filecoin,23.04459930099786,221.15040085795584,130289.53781114028,55.36270902261723,130344.9005201629,,392523039.9247505,,,,0.2190101899943254,0.022821582288228868
filecoin,2022-05-13T00:00:00.000Z,,transaction,,,1666184329.6997383,16008551610.163836,21.118162980229474,202.90144130798444,8.132473201200233,Filecoin,21.102822450427414,202.7540508550279,120335.21557821732,76.17975800552824,120411.39533622285,,606574331.1403462,,,,0.3640499555350256,0.037890644070212566
filecoin,2022-05-12T00:00:00.000Z,,transaction,,,1749091367.0316005,16765181103.87842,21.908481957527517,209.99455754695614,8.516847080281513,Filecoin,21.892589232010483,209.84222449760864,125299.54832202877,65.97453747176986,125365.52285950055,,821843188.7294792,,,,0.4698686439258099,0.04902083572120529
filecoin,2022-05-11T00:00:00.000Z,,transaction,,,2274956651.2382965,22341540513.909916,28.155283537277253,276.5030302824926,11.34968259011923,Filecoin,28.128000296675303,276.23509127586254,185367.14136291927,103.3026712771652,185470.44403419644,,695352278.0627606,,,,0.3056551770708549,0.031123739100704897
filecoin,2022-05-10T00:00:00.000Z,,transaction,,,2269855573.1230655,22087666575.673546,27.869387195112214,271.19334786002696,11.220712583995777,Filecoin,27.841109871675027,270.9181849381527,183479.02373593533,87.15597194484683,183566.1797078802,,612437779.2688997,,,,0.2698135451967344,0.027727590742582724
filecoin,2022-05-09T00:00:00.000Z,,transaction,,,2627036817.146419,25788277263.50013,31.86031388019291,312.75641158962975,13.100652629772151,Filecoin,31.828096141125354,312.4401465177227,225345.41449735453,108.03174193524679,225453.44623928977,,371339915.87819064,,,,0.14135314490245832,0.014399562719289234
filecoin,2022-05-08T00:00:00.000Z,,transaction,,,2666055149.6344953,26157453958.49618,32.26333756005665,316.5451273167777,13.288197365340665,Filecoin,32.23065400783453,316.22445933938525,227780.94979689596,135.2467875410311,227916.19658443698,,337382619.4778401,,,,0.12654750203651782,0.01289814444529511
filecoin,2022-05-07T00:00:00.000Z,,transaction,,,2781512105.201935,27332484188.77521,33.748935724208565,331.633376804216,13.88512218971249,Filecoin,33.71458655564624,331.29584524903373,245867.64290743205,121.07692778843384,245988.7198352205,,443307430.78339165,,,,0.159376416142258,0.016219068406721965
