project_id,timestamp,active_users,business_type,deposits,gmv,market_cap_circulating,market_cap_fully_diluted,pe_circulating,pe_fully_diluted,price,project,ps_circulating,ps_fully_diluted,revenue_protocol,revenue_supply_side,revenue_total,token_incentives,token_trading_volume,tokenholders,treasury,tvl,volmc_circulating,volmc_fully_diluted
keeperdao,2022-04-08T00:00:00.000Z,,,,,94394536.98788245,148141428.0840598,,,116.78796962904991,Rook,,,,,,,560764.2098716103,18510.0,85688892.89438833,118838686.21407558,0.005940642623667896,0.0037853301208451706
keeperdao,2022-04-07T00:00:00.000Z,,,,,96326413.05116163,151134833.75585538,,,119.14783462567138,Rook,,,,,,,727093.5307941748,18517.0,86823373.49555288,117555175.08833684,0.007548225951359729,0.004810893112627685
keeperdao,2022-04-06T00:00:00.000Z,,,,,105254250.73786269,165370882.4025445,,,130.3708884229103,Rook,,,,,,,163952.63194495038,18517.0,94494550.61587638,132041094.06743683,0.0015576818113814414,0.000991423819979736
keeperdao,2022-04-05T00:00:00.000Z,,,,,107518254.37514487,168968372.62282318,,,133.20698622499378,Rook,,,,,,,171121.96926852464,18519.0,96586580.67157163,137249840.78360605,0.0015915620120789751,0.0010127455606766646
keeperdao,2022-04-04T00:00:00.000Z,,,,,108471391.85713175,169738167.451304,,,133.81385748451885,Rook,,,,,,,213664.10808134207,18527.0,96951614.71600035,136066661.9311903,0.001969773821679731,0.001258786466765879
keeperdao,2022-04-03T00:00:00.000Z,,,,,108707583.29224847,170961518.1096125,,,134.77829154848064,Rook,,,,,,,592083.6027299754,18539.0,97157528.86392914,138442246.86231863,0.005446571295198636,0.0034632565812287605
keeperdao,2022-04-02T00:00:00.000Z,,,,,105661033.72914268,165854656.3949136,,,130.75227385343328,Rook,,,,,,,225196.09756319274,18541.0,94770865.57213786,138544498.62997028,0.002131306969232128,0.0013577918308605233
keeperdao,2022-04-01T00:00:00.000Z,,,,,103558938.7587579,162344150.1184127,,,127.98475023964755,Rook,,,,,,,585243.9857806843,18542.0,92474016.7476201,144665444.72028208,0.005651313086010073,0.0036049588812027493
keeperdao,2022-03-31T00:00:00.000Z,,,,,111045392.50754522,174423820.22040513,,,137.5078131886555,Rook,,,,,,,302601.6713742068,18547.0,98497310.38506725,147750474.8133,0.0027250268069757676,0.001734864372261964
keeperdao,2022-03-30T00:00:00.000Z,,,,,112944736.76939183,177605326.05236065,,,140.01596780335402,Rook,,,,,,,332833.98088177043,18547.0,99807174.27938452,146854183.2690874,0.002946874643316437,0.001874009007948591
keeperdao,2022-03-29T00:00:00.000Z,,,,,113126035.06415993,177187316.90514743,,,139.68642838807511,Rook,,,,,,,1580459.152620315,18558.0,99963667.64626051,147125260.09593722,0.01397078180742347,0.008919708138401195
keeperdao,2022-03-28T00:00:00.000Z,,,,,106679994.38755228,168012633.0000167,,,132.453524539865,Rook,,,,,,,1114351.6413275446,18566.0,95476580.19140361,134450911.8747268,0.010445741469382475,0.006632546740264668
keeperdao,2022-03-27T00:00:00.000Z,,,,,94682790.41520067,149122619.67092884,,,117.56149648598367,Rook,,,,,,,209318.24625260406,18571.0,86080258.88526022,130444717.23457111,0.0022107317003935644,0.0014036652971528387
keeperdao,2022-03-26T00:00:00.000Z,,,,,95082057.58585393,149387346.9811528,,,117.77019546685803,Rook,,,,,,,693407.1343443566,18565.0,86034560.14800373,130051864.82153565,0.00729272327450684,0.004641672459929549
keeperdao,2022-03-25T00:00:00.000Z,,,,,97984314.2451894,153876369.67538983,,,121.30913695580591,Rook,,,,,,,423009.16580014955,18575.0,88147782.53809214,130157519.52515486,0.004317111050465074,0.0027490196622945375
keeperdao,2022-03-24T00:00:00.000Z,,,,,97679978.16123903,153315891.72481942,,,120.86728161044077,Rook,,,,,,,832068.7200418513,18578.0,87512552.89128809,122085291.31698841,0.008518313944218606,0.0054271524672425886
keeperdao,2022-03-23T00:00:00.000Z,,,,,96227474.23568901,150891016.96492684,,,118.95562054793305,Rook,,,,,,,330431.755770669,18581.0,86158799.56679967,120655212.4780057,0.003433860842708453,0.0021898702945813845
keeperdao,2022-03-22T00:00:00.000Z,,,,,96019185.1655042,150468653.78679058,,,118.62264861254293,Rook,,,,,,,312915.6427344935,18578.0,85649299.93262133,118165605.83438082,0.0032588866713994086,0.0020796068474028167
keeperdao,2022-03-21T00:00:00.000Z,,,,,92759975.35585493,145790845.0042576,,,114.93487675094744,Rook,,,,,,,229781.17746464242,18584.0,83328127.14942688,111661006.45076701,0.0024771586730498074,0.001576101554647907
keeperdao,2022-03-20T00:00:00.000Z,,,,,96311733.9835883,151338925.2189311,,,119.30873106024409,Rook,,,,,,,463932.71081208,18594.0,86270662.40175326,113115478.98091075,0.004816990532961799,0.003065521379519129
keeperdao,2022-03-19T00:00:00.000Z,,,,,97570047.74241744,153192698.98355198,,,120.77016205170735,Rook,,,,,,,369407.49168466456,18602.0,87115250.33211519,113615723.83466409,0.00378607472510305,0.002411390974476709
keeperdao,2022-03-18T00:00:00.000Z,,,,,92978569.38755426,146204474.0525427,,,115.26096309528458,Rook,,,,,,,506057.7824952553,18606.0,83348181.63550429,109894894.93557851,0.005442735738231247,0.003461301617304743
keeperdao,2022-03-17T00:00:00.000Z,,,,,88024130.15626585,135164789.20463878,,,106.55777725857389,Rook,,,,,,,492473.47241700365,18609.0,78025609.28058785,109432065.67564568,0.0055947553420037715,0.003643504164915327
keeperdao,2022-03-16T00:00:00.000Z,,,,,84915879.79568896,133614536.15968958,,,105.33562820903093,Rook,,,,,,,275665.9132219755,18609.0,76686637.6221736,105767678.40902735,0.0032463411306017063,0.0020631431365559887
keeperdao,2022-03-15T00:00:00.000Z,,,,,85495069.77871887,134490266.3284196,,,106.02601407658751,Rook,,,,,,,444201.57313084055,18611.0,77014923.48222417,106147716.42564285,0.005195639634899855,0.0033028529517974106
keeperdao,2022-03-14T00:00:00.000Z,,,,,82465581.06977439,129775153.21589494,,,102.30883317651816,Rook,,,,,,,566883.1550307081,18611.0,74526201.66709295,104053084.33695334,0.006874178871680616,0.004368194843026977
keeperdao,2022-03-13T00:00:00.000Z,,,,,84128021.97591487,132425469.46478088,,,104.39822206378227,Rook,,,,,,,406330.2487607309,18619.0,76332231.02896911,105686547.50757001,0.0048299037492770215,0.0030683693280679374
keeperdao,2022-03-12T00:00:00.000Z,,,,,88146993.75928076,138455703.81489256,,,109.15218478201176,Rook,,,,,,,1477904.0712089804,18626.0,79059971.34376328,106690810.72252204,0.016766358195322753,0.010674201426796072
keeperdao,2022-03-11T00:00:00.000Z,,,,,98721725.68462244,155048360.7531048,,,122.23308146045879,Rook,,,,,,,506214.88585966936,18626.0,87014458.94409303,106364406.67382142,0.0051276948650272715,0.0032648838297991006
keeperdao,2022-03-10T00:00:00.000Z,,,,,104433577.84316896,164067618.08964205,,,129.34345406533473,Rook,,,,,,,3292685.5324257724,18636.0,95871185.7782733,110912839.03178084,0.031528992881681185,0.020069076218481696
keeperdao,2022-03-09T00:00:00.000Z,,,,,87166023.28478675,137242196.60303646,,,108.19551084389862,Rook,,,,,,,1013115.2494239209,18643.0,83642314.5798146,111417859.95245132,0.011622822875765423,0.007381951575391106
keeperdao,2022-03-08T00:00:00.000Z,,,,,84960735.81657721,133890453.86273211,,,105.55314918705717,Rook,,,,,,,904841.0808295622,18648.0,80184369.4548718,110000341.54123525,0.01065010880770895,0.006758070159036343
