date,totalLiquidityUSD
2021-06-23 02:00:00,236195652.57608986
2021-06-24 02:00:00,219581158.84838077
2021-06-25 02:00:00,238045444.36817938
2021-06-26 02:00:00,232770346.92745218
2021-06-27 02:00:00,238358050.61804146
2021-06-28 02:00:00,223721283.8365665
2021-06-29 02:00:00,246726620.94239703
2021-06-30 02:00:00,248294626.29838446
2021-07-01 02:00:00,246190238.35313153
2021-07-02 02:00:00,246223244.43705815
2021-07-03 02:00:00,243157916.0627038
2021-07-04 02:00:00,242908664.85568115
2021-07-05 02:00:00,240725066.74195588
2021-07-06 02:00:00,293181159.3539203
2021-07-07 02:00:00,280572979.0734665
2021-07-08 02:00:00,277365111.67323875
2021-07-09 02:00:00,279351991.5924281
2021-07-10 02:00:00,234247040.71371806
2021-07-11 02:00:00,235317481.22887057
2021-07-12 02:00:00,238474983.23357242
2021-07-13 02:00:00,238967016.26749521
2021-07-14 02:00:00,238045781.97988752
2021-07-15 02:00:00,240581486.67358032
2021-07-16 02:00:00,238248244.3304339
2021-07-17 02:00:00,239874214.13128912
2021-07-18 02:00:00,239803007.92627048
2021-07-19 02:00:00,238576714.42747068
2021-07-20 02:00:00,239363763.78060427
2021-07-21 02:00:00,241335437.212651
2021-07-22 02:00:00,241750937.24890172
2021-07-23 02:00:00,243121179.55270672
2021-07-24 02:00:00,244051187.96061975
2021-07-25 02:00:00,246142808.944751
2021-07-26 02:00:00,247385446.7609014
2021-07-27 02:00:00,247627913.3739674
2021-07-28 02:00:00,175400006.79368198
2021-07-29 02:00:00,177144188.68501076
2021-07-30 02:00:00,178037358.72452623
2021-07-31 02:00:00,178557974.0005174
2021-08-01 02:00:00,172651611.05524817
2021-08-02 02:00:00,177322639.7098301
2021-08-03 02:00:00,164978219.9721021
2021-08-04 02:00:00,171491281.72386652
2021-08-05 02:00:00,184189175.42421284
2021-08-06 02:00:00,184336415.2898731
2021-08-07 02:00:00,185512462.31766745
2021-08-08 02:00:00,187451485.09430978
2021-08-09 02:00:00,186368456.66509423
2021-08-10 02:00:00,184886290.71393585
2021-08-11 02:00:00,185443986.69621804
2021-08-12 02:00:00,187259557.50411767
2021-08-13 02:00:00,193616111.4161545
2021-08-14 02:00:00,190631217.9294247
2021-08-15 02:00:00,191628005.47782138
2021-08-16 02:00:00,194026194.0135273
2021-08-17 02:00:00,196384413.1170088
2021-08-18 02:00:00,188705989.4474799
2021-08-19 02:00:00,195146882.56637096
2021-08-20 02:00:00,194935220.41935873
2021-08-21 02:00:00,196689534.30189708
2021-08-22 02:00:00,181140664.20633915
2021-08-23 02:00:00,186750451.39782095
2021-08-24 02:00:00,178929184.81819406
2021-08-25 02:00:00,180890571.05066252
2021-08-26 02:00:00,182443418.53087488
2021-08-27 02:00:00,183252707.57721287
2021-08-28 02:00:00,184133204.04819122
2021-08-29 02:00:00,184404244.738696
2021-08-30 02:00:00,184212631.97919837
2021-08-31 02:00:00,184307504.87727278
2021-09-01 02:00:00,184958030.12848598
2021-09-02 02:00:00,185402482.9117857
2021-09-03 02:00:00,187933102.59295818
2021-09-04 02:00:00,187808106.65457973
2021-09-05 02:00:00,185226022.52854106
2021-09-06 02:00:00,181696904.13117948
2021-09-07 02:00:00,163149371.71654803
2021-09-08 02:00:00,179344160.02936715
2021-09-09 02:00:00,177366668.1731868
2021-09-10 02:00:00,180317842.36466095
2021-09-11 02:00:00,175056101.90617332
2021-09-12 02:00:00,173698663.81827775
2021-09-13 02:00:00,175044037.350034
2021-09-14 02:00:00,151749600.94302338
2021-09-15 02:00:00,195699790.20201623
2021-09-16 02:00:00,192334646.91363528
2021-09-17 02:00:00,160311040.45346352
2021-09-18 02:00:00,160539284.1316721
2021-09-19 02:00:00,159167178.71821904
2021-09-20 02:00:00,159100301.92463508
2021-09-21 02:00:00,158918620.69730952
2021-09-22 02:00:00,158621255.46079275
2021-09-23 02:00:00,158937254.48968753
2021-09-24 02:00:00,158814641.88141137
2021-09-25 02:00:00,157712675.4397851
2021-09-26 02:00:00,158860589.21635896
2021-09-27 02:00:00,181633265.9564564
2021-09-28 02:00:00,180308244.65781122
2021-09-29 02:00:00,181450051.4489431
2021-09-30 02:00:00,180931391.1315037
2021-10-01 02:00:00,131019247.49164234
2021-10-02 02:00:00,109960901.1873575
2021-10-03 02:00:00,111674691.37454312
2021-10-04 02:00:00,111561180.07504205
2021-10-05 02:00:00,111502771.8553497
2021-10-06 02:00:00,113074287.9008907
2021-10-07 02:00:00,113461664.02575737
2021-10-08 02:00:00,114714251.28748514
2021-10-09 02:00:00,114827354.00361577
2021-10-10 02:00:00,116319458.14582662
2021-10-11 02:00:00,117161533.23217781
2021-10-12 02:00:00,118216860.32468426
2021-10-13 02:00:00,119465967.9155375
2021-10-14 02:00:00,119409274.6775023
2021-10-15 02:00:00,117858042.5425735
2021-10-16 02:00:00,117369791.74445184
2021-10-17 02:00:00,118478077.6321726
2021-10-18 02:00:00,118238204.16906261
2021-10-19 02:00:00,118652334.44278474
2021-10-20 02:00:00,118276233.23325683
2021-10-21 02:00:00,119096585.8038716
2021-10-22 02:00:00,118793904.711074
2021-10-23 02:00:00,118545952.25107387
2021-10-24 02:00:00,118341387.57480241
2021-10-25 02:00:00,117781413.33668703
2021-10-26 02:00:00,117495384.78464495
2021-10-27 02:00:00,117441499.52085547
2021-10-28 02:00:00,115529361.99875571
2021-10-29 02:00:00,111197498.11850494
2021-10-30 02:00:00,23992067.411277376
2021-10-31 02:00:00,23631199.680494312
2021-11-01 01:00:00,30927748.98237482
2021-11-02 01:00:00,30944730.6980702
2021-11-03 01:00:00,72143632.47376303
2021-11-04 01:00:00,110164827.82764502
2021-11-05 01:00:00,110172771.65822686
2021-11-06 01:00:00,110729946.04013786
2021-11-07 01:00:00,111046915.20733567
2021-11-08 01:00:00,110040600.43691821
2021-11-09 01:00:00,109941470.21308672
2021-11-10 01:00:00,110145005.05246326
2021-11-11 01:00:00,109145942.71257398
2021-11-12 01:00:00,108929970.10857442
2021-11-13 01:00:00,109226880.09743392
2021-11-14 01:00:00,109199826.50297628
2021-11-15 01:00:00,108685036.09853129
2021-11-16 01:00:00,109885590.63996257
2021-11-17 01:00:00,108987297.72139291
2021-11-18 01:00:00,102091241.22182883
2021-11-19 01:00:00,120735223.16358498
2021-11-20 01:00:00,120775172.65255825
2021-11-21 01:00:00,120558878.33218451
2021-11-22 01:00:00,118763902.69348891
2021-11-23 01:00:00,118652810.65296161
2021-11-24 01:00:00,118808768.53422113
2021-11-25 01:00:00,118675653.15372334
2021-11-26 01:00:00,120157357.89073479
2021-11-27 01:00:00,118812907.39573911
2021-11-28 01:00:00,119066361.50596139
2021-11-29 01:00:00,119224482.32331574
2021-11-30 01:00:00,119285199.20942055
2021-12-01 01:00:00,119438789.91150199
2021-12-02 01:00:00,119314049.13197216
2021-12-03 01:00:00,121621915.45805413
2021-12-04 01:00:00,121516704.4301329
2021-12-05 01:00:00,121422512.05046074
2021-12-06 01:00:00,121198827.18414243
2021-12-07 01:00:00,121667612.91679123
2021-12-08 01:00:00,120905032.21522367
2021-12-09 01:00:00,121225957.4067526
2021-12-10 01:00:00,121075635.66059744
2021-12-11 01:00:00,119515648.11431816
2021-12-12 01:00:00,120047205.23506209
2021-12-13 01:00:00,115858040.39674088
2021-12-14 01:00:00,109773898.35521786
2021-12-15 01:00:00,106282644.12114382
2021-12-16 01:00:00,105835173.27179492
2021-12-17 01:00:00,105870638.59683102
2021-12-18 01:00:00,105172389.09488687
2021-12-19 01:00:00,105790532.12364028
2021-12-20 01:00:00,107170433.35670803
2021-12-21 01:00:00,106690186.99369207
2021-12-22 01:00:00,106338935.27886806
