date,totalLiquidityUSD
2020-08-12 00:00:00,255096079.03986296
2020-08-13 00:00:00,209194862.79173982
2020-08-14 00:00:00,196500971.45760867
2020-08-15 00:00:00,201659743.30187574
2020-08-16 00:00:00,568608051.7592785
2020-08-17 00:00:00,650806968.1522765
2020-08-18 00:00:00,689393032.0778317
2020-08-19 00:00:00,721568518.1989216
2020-08-20 00:00:00,764684474.0927814
2020-08-21 00:00:00,872388261.3005825
2020-08-22 00:00:00,1024531617.1044296
2020-08-23 00:00:00,1044249859.1725162
2020-08-24 00:00:00,1093315583.8414125
2020-08-25 00:00:00,1095697357.2054667
2020-08-26 00:00:00,1096987285.9526787
2020-08-27 00:00:00,1183887587.8838434
2020-08-28 00:00:00,1250096798.1044824
2020-08-29 00:00:00,1233722528.9089942
2020-08-30 00:00:00,1331826039.6930423
2020-08-31 00:00:00,1456325287.39779
2020-09-01 00:00:00,1437930217.1815927
2020-09-02 00:00:00,1283577676.7617667
2020-09-03 00:00:00,1237475196.604126
2020-09-04 00:00:00,1430741157.1070285
2020-09-05 00:00:00,1583086807.0545588
2020-09-06 00:00:00,1427675102.0498393
2020-09-07 00:00:00,1316845838.7407808
2020-09-08 00:00:00,1221128843.9224749
2020-09-09 00:00:00,1211722618.8300862
2020-09-10 00:00:00,1230116708.9603047
2020-09-11 00:00:00,1317702657.027391
2020-09-12 00:00:00,1377100557.4436793
2020-09-13 00:00:00,1324432161.8721206
2020-09-14 00:00:00,1384866769.6298616
2020-09-15 00:00:00,1310319382.2316136
2020-09-16 00:00:00,1310274848.207865
2020-09-17 00:00:00,1296107722.620254
2020-09-18 00:00:00,1357178910.9941344
2020-09-19 00:00:00,1184782191.014617
2020-09-20 00:00:00,1189920916.8355446
2020-09-21 00:00:00,1493330093.8144255
2020-09-22 00:00:00,1494540015.716574
2020-09-23 00:00:00,1418409450.0434856
2020-09-24 00:00:00,1361306544.3328905
2020-09-25 00:00:00,1280580141.4380136
2020-09-26 00:00:00,1372561360.5496957
2020-09-27 00:00:00,1382369368.1293073
2020-09-28 00:00:00,1378832638.8205347
2020-09-29 00:00:00,1325450345.2384634
2020-09-30 00:00:00,1297996148.3327997
2020-10-01 00:00:00,1252561036.6577764
2020-10-02 00:00:00,1217151795.965373
2020-10-03 00:00:00,1211546033.269202
2020-10-04 00:00:00,1187940020.7277389
2020-10-05 00:00:00,1171937749.7040536
2020-10-06 00:00:00,1176520913.318167
2020-10-07 00:00:00,1191117981.0849998
2020-10-08 00:00:00,1096015540.3925445
2020-10-09 00:00:00,986697954.2886966
2020-10-10 00:00:00,1014960193.3075353
2020-10-11 00:00:00,1065677239.4265269
2020-10-12 00:00:00,959201208.9903554
2020-10-13 00:00:00,950743208.949521
2020-10-14 00:00:00,930591155.4661677
2020-10-15 00:00:00,888440900.2369115
2020-10-16 00:00:00,855975224.6022974
2020-10-17 00:00:00,834635820.7782253
2020-10-18 00:00:00,815719016.7742276
2020-10-19 00:00:00,793917238.8260666
2020-10-20 00:00:00,793963363.507307
2020-10-21 00:00:00,755249701.9521059
2020-10-22 00:00:00,701351219.2336175
2020-10-23 00:00:00,652430884.0632588
2020-10-24 00:00:00,724575798.0437193
2020-10-25 00:00:00,728727046.6452192
